tconst	primaryTitle	originalTitle	startYear	runtimeMinutes	genres	averageRating	numVotes	directors	writers	person
tt7880436	Ninja Hattori-kun + Pâman: Chônôryoku Wôzu	Ninja Hattori-kun + Pâman: Chônôryoku Wôzu	1984	52	Animation	7.8	12	nm3619555,nm1067871	nm0297742,nm1773619,nm0757319	"(nm1247660,actress,[""Yumeko Kawai""]),(nm0157133,actor,[""Sabu""]),(nm0297785,actor,[""Kenichi's dad""]),(nm0299401,actor,[""Mr. Koike""]),(nm0394652,actress,[""Kanzô Hattori""]),(nm0408340,actor,[""Man B""]),(nm0436776,actor,[""Saikoman (Geller Jr.)""]),(nm0454049,actor,[""Kemuzô Kemumaki""]),(nm0454049,actor,[""Perman #4""]),(nm1361762,actress,[""Togejirô""]),(nm0557968,actress,[""Perman #3 (Pâko)""])"
tt7880466	Detective Conan: Zero the Enforcer	Meitantei Conan: Zero no Shikkônin	2018	115	Action,Adventure,Animation	6.2	2178	nm5117369	nm1108327,nm3464902	"(nm0847439,actress,[""Edogawa Conan""]),(nm0945322,actor,[""Kudo Shinichi""]),(nm0906722,actress,[""Mouri Ran""]),(nm0412520,actress,[""Ayumi Yoshida""]),(nm0644524,actor,[""Dr. Agasha Hiroshi""]),(nm0468711,actor,[""Kogoro Mouri""]),(nm0370677,actress,[""Haibara Ai""]),(nm0299228,actor,[""Rei Furuya""]),(nm0299228,actor,[""Toru Amuro""]),(nm0649026,actress,[""Tsuburaya Mitsuhiko""]),(nm0847085,actor,[""Kojima Genta""])"
tt7886598	Cirkeline, Coco og det vilde næsehorn	Cirkeline, Coco og det vilde næsehorn	2018	62	Animation,Family,Fantasy	5.0	24	nm0368645	nm0368645,nm0324523,nm1271371,nm2150007	"(nm9571342,actress,[""Cirkeline""]),(nm9780466,actress,[""Coco""]),(nm9780467,actor,[""Oswald""]),(nm6728763,actress,[""Fredrik""]),(nm9780468,actor,[""Ingolf""]),(nm0488879,actor,[""Grandfather""]),(nm0375101,actress,[""Karen (KB)""]),(nm0448895,actor,[""Arnold""]),(nm1310976,actor,[""Ritzi""]),(nm0617960,actor,[""Ratzo""])"
tt7886614	Cats	Cats and Peachtopia	2018	87	Adventure,Animation,Comedy	4.8	1756	nm7403142	nm7403142,nm10285596	"(nm0000551,actor,[""Blanket""]),(nm4434263,actress,[""Cape""]),(nm4434263,actress,[""Cape""]),(nm6014985,actor,[""The Cat""]),(nm3455919,actor,[""Male Antelope""]),(nm1589004,actress,[""Goat""]),(nm1589004,actress,[""Goat""]),(nm3160272,actor,[""Biggie""]),(nm3160272,actor,[""Biggie""]),(nm0441747,actor,[""Goat""]),(nm4406213,actor,[""Goat""]),(nm4406213,actor,[""Goat""])"
tt7892450	Magic Arch 3D	Magic Arch 3D	2020	82	Animation,Family,Fantasy	4.2	436	nm2669989	nm2669989,nm0812513	"(nm11339449,actor,[""Delphi""]),(nm9109639,actor,[""Zeb""]),(nm7402965,actress,[""Mia""]),(nm5441346,actor,[""Octavian""]),(nm11967435,actor,[""Alpha""]),(nm11967435,actor,[""Nik""]),(nm11967436,actress,[""Dora""]),(nm9552325,actor,[""Demetra""]),(nm3554946,actor,[""Pete""]),(nm12057726,actor,[""Demetra""])"
tt7913394	Norm of the North: Keys to the Kingdom	Norm of the North: Keys to the Kingdom	2018	91	Adventure,Animation,Comedy	3.0	977	nm1207195,nm0651184,nm2529521	nm10307519	"(nm1418935,actor,[""Norm""]),(nm2332594,actor,[""Quinn""]),(nm2332594,actor,[""Tony""]),(nm2332594,actor,[""Worker""]),(nm5266236,actress,[""Olympia""]),(nm4398604,actress,[""Vera""]),(nm4398604,actress,[""Chase""]),(nm4398604,actress,[""Reporter #3""]),(nm1166199,actor,[""Stan""]),(nm1166199,actor,[""Polar Bear #1""]),(nm0238546,actor,[""Mickey""]),(nm0238546,actor,[""Mayor Freeman""]),(nm0238546,actor,[""Prime Minister Voulanov""]),(nm0428800,actress,[""Mrs. Lieberman""]),(nm0229889,actor,[""Grandpa""]),(nm0229889,actor,[""Benny Voulanov""]),(nm0229889,actor,[""News Anchor""]),(nm2120507,actress,[""Elizabeth""]),(nm2120507,actress,[""Maria""]),(nm2120507,actress,[""Female Fan""]),(nm0865064,actor,[""Fong""]),(nm0865064,actor,[""Rick""]),(nm0865064,actor,[""Random Onlooker""])"
tt7925024	Chikyuu Monogatari: Telepath 2500	Chikyuu Monogatari: Telepath 2500	1984	105	Animation,Sci-Fi	8.1	11	nm0945550	nm1046778	"(nm0157126,actor,\N),(nm0368657,actor,[""Rukai""]),(nm0407007,actress,[""Elita""]),(nm0441534,actress,[""Ron""]),(nm0443509,actor,\N),(nm0462017,actor,[""Chief""]),(nm0633027,actor,[""Business Student""]),(nm0464669,actress,[""Mama""]),(nm2515339,actress,\N),(nm0593047,actress,[""Pipi""])"
tt7933596	Mobile Suit Gundam Thunderbolt: Bandit Flower	Kidô Senshi Gandamu Sandâboruto Banditto Furawâ	2017	90	Action,Animation,Drama	6.6	385	nm2179963	nm2179963,nm9723907,nm0866707,nm0946695	"(nm0097765,actor,[""Daryl Lorenz""]),(nm0097765,actor,[""Daryl Lorenz""]),(nm5489754,actor,[""Io Fleming""]),(nm5489754,actor,[""Io Fleming""]),(nm0473873,actress,[""Claudia Peer""]),(nm0473873,actress,[""Claudia Peer""]),(nm0419760,actress,[""Karla Mitchum""]),(nm0419760,actress,[""Karla Mitchum""]),(nm0419760,actress,[""Carolina""]),(nm0419760,actress,[""Carolina""]),(nm3338130,actress,[""Bianca Carlyle""]),(nm3338130,actress,[""Bianca Carlyle""]),(nm7751721,actor,[""Cornelius Kaka""]),(nm7751721,actor,[""Cornelius Kaka""]),(nm1920556,actor,[""Billy Hickam""]),(nm1920556,actor,[""Billy Hickam""]),(nm2213461,actor,[""Fisher Ness""]),(nm2213461,actor,[""Fisher Ness""]),(nm0235006,actor,[""Vincent Pike""]),(nm0235006,actor,[""Vincent Pike""]),(nm0235006,actor,[""Nelson""]),(nm0235006,actor,[""Nelson""]),(nm1042068,actor,[""Philippe Kaufmann""]),(nm1042068,actor,[""Philippe Kaufmann""]),(nm1042068,actor,[""Gregory Romanov""]),(nm1042068,actor,[""Gregory Romanov""])"
tt7941612	Martians vs. Mexicans	Marcianos Contra Mexicanos	2018	90	Adventure,Animation,Comedy	4.1	235	nm2319883,nm1349604	nm5654268,nm2319883,nm1349604	"(nm0708503,actor,[""El Chacas""]),(nm1410318,actor,[""Martian King""]),(nm1172285,actress,[""Zafiro""]),(nm0883875,actress,[""La Tlacoyito""]),(nm0544425,actor,[""Don Calcaneo""]),(nm1452271,actor,[""The General""]),(nm2315205,actor,[""El Nene""]),(nm2315205,actor,[""Doña Chocho""]),(nm2315205,actor,[""El Cubano""]),(nm1349604,actor,[""El Talachas""]),(nm1349604,actor,[""El Poli""]),(nm1349604,actor,[""El Mirey""]),(nm2319883,actor,[""Jacinto""]),(nm2319883,actor,[""El Frijol""]),(nm2319883,actor,[""La Niña""]),(nm1999883,actor,[""El Director""])"
tt7941892	Attack on Titan: The Roar of Awakening	Gekijôban Shingeki no Kyojin Season 2: Kakusei no hôkô	2018	120	Action,Animation,Fantasy	8.3	6446	nm2967345	nm4697729,nm1639992	"(nm2569233,actor,[""Eren Yêgâ""]),(nm3426369,actress,[""Mikasa Ackerman""]),(nm2095800,actress,[""Arumin Arureruto""]),(nm1683003,actor,[""Konî Supuringâ""]),(nm2049893,actress,[""Sasha Burausu""]),(nm3277945,actress,[""Kurisuta Renzu""]),(nm2437373,actress,[""Yumiru""]),(nm2893431,actor,[""Rainâ Buraun""]),(nm4043252,actor,[""Berutoruto Fûbâ""]),(nm1063029,actor,[""Jan Kirushutain""])"
tt7945396	Un homme est mort	Un homme est mort	2018	66	Animation,Drama	6.6	94	nm5693323	nm9594405,nm5982264,nm2414061,nm3493780	
tt7946584	ZOOks	ZOOks	2018	90	Animation	6.1	33	nm0504882,nm3073251,nm9291809	nm9291809,nm0504882,nm3073251	"(nm9613330,actor,[""Wolf""]),(nm4887146,actress,[""Robin""]),(nm0376828,actor,[""Patrick Waterman""]),(nm2127244,actor,[""Koning Ferdinand""]),(nm1683009,actor,[""Duvall""]),(nm0283747,actor,[""Kowalski""]),(nm0096701,actor,[""Koning Alexander""]),(nm1679791,actress,[""Valckeneers""]),(nm0721460,actress,[""Marjolein Waterman""])"
tt7955106	Allahyar and the Legend of Markhor	Allahyar and the Legend of Markhor	2018	90	Adventure,Animation,Family	7.2	495	nm6581974	nm6581974	"(nm5052567,actor,[""Bablu""]),(nm7124723,actress,[""Mehru""]),(nm6254427,actor,[""Hero""]),(nm9601076,actor,[""Chak'ku""]),(nm3775510,actor,\N),(nm12980356,actor,[""Bunti""]),(nm6194505,actor,[""Mani""]),(nm6565125,actress,[""Allahyar""])"
tt7959138	10 Lives	10 Lives	2024	88	Animation,Comedy,Family	5.9	1899	nm1074134	nm1074134,nm0920990,nm0162467,nm9804237,nm0105169,nm1666688,nm3878548	"(nm6399252,actor,[""Beckett""]),(nm7592760,actress,[""Rose""]),(nm0645683,actress,[""Grace""]),(nm4098557,actor,[""Cameron & Kirk""]),(nm3780043,actor,[""Larry""]),(nm0842596,actor,[""Happy""]),(nm0631490,actor,[""Professor Craven""])"
tt7961060	Dragon Ball Super: Broly	Doragon Bôru Sûpâ Burorî	2018	100	Action,Adventure,Animation	7.7	34332	nm0619110	nm0868066	"(nm0637586,actress,[""Son Gokû""]),(nm0637586,actress,[""Son Goten""]),(nm0637586,actress,[""Bardock""]),(nm0386752,actress,[""Bulma""]),(nm0394690,actor,[""Vegeta""]),(nm0394690,actor,[""Gogeta""]),(nm0299192,actor,[""Piccolo""]),(nm0476223,actor,[""Trunks""]),(nm0620333,actor,[""Freeza""]),(nm0945290,actor,[""Birusu""]),(nm1040968,actor,[""Uisu""]),(nm0960030,actor,[""Shenlong""]),(nm0960030,actor,[""King Cold""]),(nm1355336,actor,[""Paragus""])"
tt7966088	Captain Tsubasa Movie 2: Attention! The Japanese Junior Selection	Captain Tsubasa: Ayaushi! Zen Nihon Jr	1985	60	Animation,Family,Sport	6.5	139	nm1046175	nm1012277,nm1026559	"(nm0368060,actor,[""Genzou Wakabayashi""]),(nm0382534,actress,[""Tsubasa Ohzora""]),(nm0840721,actor,[""Kojirou Hyuuga""]),(nm0945208,actress,[""Tarou Misaki""])"
tt7966184	Captain Tsubasa Movie 04: The Great World Competition! The Junior World Cup	Kyaputen tsubasa sekai daisakusen!! Jr. Warudo kappu	1986	57	Animation,Family,Sport	7.1	89	nm1301458	nm1012277,nm1026559	"(nm0368060,actor,[""Genzou Wakabayashi""]),(nm0382534,actress,[""Tsubasa Ohzora""]),(nm0386260,actor,[""Hiroshi Jito""]),(nm0840642,actress,[""Hikaru Matsuyama""]),(nm0407557,actress,[""Yoshiko Fujisawa""]),(nm0409287,actor,[""Carlos Santana""]),(nm0437162,actress,[""Kumi Sugimoto""]),(nm0437546,actor,[""Shun Nitta""]),(nm11578645,actor,[""Ramon Victorino""]),(nm0467558,actor,[""Sylvester Luke""])"
tt7967302	The King of Kings	The King of Kings	2025	100	Animation,Family	7.3	1604	nm3529416	nm3529416,nm0972395,nm0859708,nm16983335	"(nm0000112,actor,[""Pontius Pilate""]),(nm1209966,actor,[""Jesus Christ""]),(nm0000110,actor,[""Charles Dickens""]),(nm0000235,actress,[""Catherine Dickens""]),(nm0000434,actor,[""King Herod""]),(nm0001845,actor,[""Peter""]),(nm0191906,actor,[""James the Greater""]),(nm0191906,actor,[""Pharisee Hillel""]),(nm0191906,actor,[""Dismas""]),(nm0001426,actor,[""High Priest Caiaphas""]),(nm0048389,actor,[""Willa the Cat""]),(nm9877392,actor,[""Walter Dickens""])"
tt7973342	Funny Pets 2	Funny Pets 2	2018	71	Animation,Comedy,Family	2.2	127	nm9610998	nm1802130	"(nm9610999,actress,[""Mandy""]),(nm8337120,actor,[""Frank""])"
tt7973568	Amazing Trains	Amazing Trains	2017	62	Animation	8.3	32	nm5643041	nm3203806	(nm3003737,actress,\N)
tt7974634	Koati	Koati	2021	92	Adventure,Animation,Family	5.4	330	nm1843105	nm0897788,nm0720305,nm1843105,nm8928855,nm9600567	"(nm0005527,actress,[""Zaina""]),(nm7718438,actor,[""Nachi""]),(nm4453882,actress,[""Xochi""]),(nm8087138,actor,[""Pako""]),(nm2424857,actor,[""Balam""]),(nm0056770,actress,[""Amaya""]),(nm8766882,actress,[""Chima""]),(nm9793644,actor,[""Jithu""]),(nm1336395,actor,[""Calli""]),(nm1336395,actor,[""Cocopa""]),(nm13034934,actor,[""Xuxu""])"
tt7978758	Apollo 10½: A Space Age Childhood	Apollo 10 1/2: A Space Age Adventure	2022	97	Adventure,Animation,Drama	7.2	12691	nm0000500	nm0000500	"(nm11742345,actor,[""Stan""]),(nm0085312,actor,[""Grown Up Stan""]),(nm1563349,actress,[""Mom""]),(nm0936315,actor,[""Dad""]),(nm6890499,actress,[""Vicky""]),(nm5946818,actor,[""Steve""]),(nm10523267,actress,[""Jana""]),(nm11742543,actor,[""Greg""]),(nm11607815,actress,[""Stephanie""]),(nm1157048,actor,[""Kranz""])"
tt7979580	The Mitchells vs. the Machines	The Mitchells vs the Machines	2021	114	Adventure,Animation,Comedy	7.6	134278	nm5106831,nm6676487	nm5106831,nm6676487,nm1667980,nm3229215	"(nm3434305,actress,[""Katie""]),(nm3434305,actress,[""Dog Cop""]),(nm1104131,actor,[""Rick""]),(nm0748973,actress,[""Linda""]),(nm5106831,actor,[""Aaron""]),(nm5106831,actor,[""Furbies""]),(nm5106831,actor,[""Talking Dog""]),(nm2765191,actor,[""Mark""]),(nm1469236,actress,[""PAL""]),(nm0035488,actor,[""Deborahbot 5000""]),(nm3080722,actor,[""Eric""]),(nm3080722,actor,[""PAL MAX Robots""]),(nm4178979,actress,[""Hailey Posey""]),(nm1775466,actor,[""Jim Posey""])"
tt7980094	2018 Oscar Nominated Shorts - Animation	The Oscar Nominated Short Films 2018: Animation	2018	83	Animation	7.5	171	nm15528635,nm15528636,nm0443855,nm15528634,nm15528637,nm15528639,nm15528640,nm15528633,nm15528638	\N	(nm15528630,actor,\N),(nm15528629,actor,\N),(nm15528628,actor,\N)
tt7986790	Macross Delta the Movie: Passionate Walküre	Gekijouban Macross Delta: Gekijou no Walküre	2018	120	Action,Animation,Music	6.5	70	nm2171750,nm2172473,nm2281440,nm0437524,nm2806487,nm2029486,nm9430276,nm15596211,nm4701812,nm0632831,nm1146209,nm7785838,nm1896829,nm2281403,nm2338948,nm6117036,nm1712397,nm3252205,nm1225253,nm2551970,nm0442828	nm0442828,nm3015126	"(nm16508519,actress,[""Heinz Nerich Windermere""]),(nm16508519,actress,[""Heinz II (singing voice)""]),(nm3213978,actor,[""Herman Cross""]),(nm5481013,actor,[""Roid Brehm""]),(nm0411167,actor,[""Ernest Johnson""]),(nm12824103,actress,[""Mikumo Guynemer (singing voice)""]),(nm1694008,actor,[""Chuck Mustang""]),(nm2316240,actor,[""Keith Aero Windermere""]),(nm1840556,actress,[""Mikumo Guynemer""]),(nm8235011,actor,[""Theo Jussila""]),(nm8235011,actor,[""Xao Jussila""]),(nm0605451,actor,[""Arad Molders""])"
tt7989512	Little Hero	Little Hero	2018	104	Animation	6.2	70	nm0507315	\N	"(nm3329532,actor,[""Empu""]),(nm3853603,actress,[""Raney""]),(nm0405033,actor,[""Asura""]),(nm0507315,actor,[""Bayu Tiger""]),(nm4649638,actress,[""Bayu""]),(nm5810906,actor,[""Father""]),(nm4737765,actress,[""Bullies""])"
tt7994070	Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion	Kureyon Shinchan: Bakumori! Kanfe Boizu Ramen Tairan	2018	104	Action,Adventure,Animation	6.2	520	nm1070407	nm1270457,nm4540287	"(nm9767082,actor,[""(Anzen Manzai)""]),(nm2962109,actor,[""Handsome A""]),(nm2141379,actor,[""Clerk A""]),(nm6994820,actor,[""Researcher D""]),(nm3514344,actor,[""Man in Pajamas""]),(nm6582294,actor,[""Bargaining""]),(nm4751364,actress,[""Tama Run""]),(nm0370657,actress,[""Nene-chan""]),(nm1175665,actor,[""Don Pampang""]),(nm3522905,actress,[""Ogin Uonome""])"
tt8001346	Asterix: The Secret of the Magic Potion	Astérix : Le Secret de la potion magique	2018	87	Adventure,Animation,Comedy	6.7	12091	nm1594248,nm3088151	nm0331453,nm0879853,nm1594248,nm3088151,nm2459688,nm5938311	"(nm0015961,actor,[""Panoramix""]),(nm0002010,actor,[""Astérix""]),(nm0108478,actor,[""Obélix""]),(nm4863620,actress,[""Pectine""]),(nm6859683,actor,[""Minix""]),(nm10686276,actor,[""Loustix""]),(nm6167466,actor,[""Sphérix""]),(nm6167466,actor,[""Cubix""]),(nm1566456,actress,[""Bonemine""]),(nm0660216,actor,[""Abraracourcix""]),(nm2475376,actor,[""Agecanonix""])"
tt8015080	Godzilla: City on the Edge of Battle	Gojira: kessen kidô zôshoku toshi	2018	101	Action,Animation,Sci-Fi	5.8	5942	nm2670218,nm2032664	nm3256781,nm0613444,nm7454912,nm0393094,nm0613609	"(nm1465001,actor,[""Haruo Sakaki""]),(nm0757327,actor,[""Metphies""]),(nm2573928,actress,[""Yuko Tani""]),(nm0837523,actor,[""Martin Lazzari""]),(nm2569233,actor,[""Adam Bindewald""]),(nm1146347,actor,[""Mulu-Elu Galu-Gu""]),(nm1399925,actor,[""Rilu-Elu Belu-Be""]),(nm0394723,actor,[""Unberto Mori""]),(nm0620017,actor,[""Halu-Elu Dolu-Do""]),(nm0945377,actor,[""Endurph""]),(nm0945377,actor,[""Munak""])"
tt8028526	Boonie Bears: The Big Shrink	Xiong chu mo: Bian Xing ji	2018	90	Animation	5.6	308	nm5694753,nm5694739	nm9640707,nm5695156,nm5694887	"(nm7828534,actor,[""Briar""]),(nm7828534,actor,[""Babu""]),(nm7828534,actor,[""Seymore Odd""]),(nm6822260,actor,[""Bramble""]),(nm6822260,actor,[""Dino""]),(nm6822260,actor,[""Danny""]),(nm5982285,actress,\N),(nm5703019,actor,\N),(nm7076565,actor,\N),(nm9844265,actor,\N),(nm7094263,actor,\N)"
tt8028842	Spycies	Spycies	2020	99	Action,Animation,Comedy	5.5	1167	nm0412247,nm9640880	nm1922973,nm2757024,nm9640880	"(nm0861558,actor,[""Vladimir""]),(nm0028037,actor,[""Hector""]),(nm1086483,actress,[""Mia""]),(nm1022263,actress,[""Chloe""]),(nm0528936,actor,[""Doc""]),(nm0528936,actor,[""Kotor""]),(nm1745540,actress,[""Adelaide""]),(nm0220635,actress,[""Melinda""]),(nm0220635,actress,[""Jim""]),(nm0329361,actress,[""Antiques Dealers""]),(nm0517087,actor,[""Reporter Clarck""]),(nm0517087,actor,[""Male Voice""]),(nm10722736,actress,[""Dokter Giraffe""]),(nm10722736,actress,[""Jim""]),(nm10722736,actress,[""Jane Pond (NL)""])"
tt8045396	A Costume for Nicholas	Un Disfraz para Nicolas	2020	80	Animation	6.8	280	nm5899857	nm2855084	"(nm2162529,actress,\N),(nm8053562,actress,[""Ana""]),(nm1519980,actor,\N),(nm7053597,actress,\N),(nm6569401,actress,[""Nicolas""]),(nm6569401,actress,[""Nicolas""]),(nm3436851,actor,\N)"
tt8048384	Captain Sabertooth and the Magic Diamond	Kaptein Sabeltann og den magiske diamant	2019	81	Animation,Family	5.8	562	nm1462317,nm1302411	nm0286435,nm1058356	"(nm0842977,actor,[""Captain Sabertooth""]),(nm8638870,actress,[""Sunniva""]),(nm5996507,actor,[""Pinky""]),(nm6332528,actress,[""Marco""]),(nm1438532,actor,[""Maga Kahn""]),(nm2297067,actress,[""Sirikit""]),(nm0960276,actor,[""Baltazar""]),(nm4083737,actor,[""Langemann""]),(nm0042212,actor,[""Benjamin""]),(nm1435930,actor,[""Skalken""])"
tt8049994	Little Eggs: An African Rescue	Un rescate de huevitos	2021	88	Adventure,Animation,Comedy	5.2	347	nm2319883,nm1349604	nm5654268,nm2459595,nm2319883,nm1349604	"(nm0080966,actor,[""Toto""]),(nm1671647,actress,[""Di""]),(nm0260846,actor,[""Willy""]),(nm0883875,actress,[""Bibi""]),(nm0737843,actress,[""Duquesa""]),(nm0643740,actor,[""Rey León""]),(nm1131011,actor,[""Bananero""]),(nm1130396,actor,[""Petacón""]),(nm1649671,actor,[""Huevo de Águila Real""]),(nm3563699,actor,[""Master Chef""])"
tt8050266	LEGO DC Super Hero Girls: Super-villain High	LEGO DC Super Hero Girls: Super-villain High	2018	78	Action,Adventure,Animation	5.1	511	nm2630870	nm4287835,nm0471172,nm0796950,nm0795975,nm1694619,nm0126208,nm0236854,nm4565159,nm6426507,nm0938379,nm1303925,nm1189346,nm3095779,nm0176689,nm1319586,nm0227704,nm0863622,nm1147759,nm4846365,nm0456158,nm0551376,nm4243936	"(nm1304328,actress,[""Amanda Waller""]),(nm0996651,actor,[""Garfield Logan""]),(nm0996651,actor,[""Beast Boy""]),(nm1689615,actress,[""Lena Luthor""]),(nm1689615,actress,[""Divide""]),(nm0224007,actor,[""Gorilla Grodd""]),(nm0224007,actor,[""Ted Grant""]),(nm0224007,actor,[""Wildcat""]),(nm1911958,actress,[""Karen Beecher""]),(nm1911958,actress,[""Bumblebee""]),(nm0237065,actress,[""Barbara Minerva""]),(nm0237065,actress,[""Cheetah""]),(nm3579470,actress,[""Kara Danvers""]),(nm3579470,actress,[""Supergirl""]),(nm0296546,actress,[""Hawkgirl""]),(nm0217221,actress,[""Diana Prince""]),(nm0217221,actress,[""Wonder Woman""]),(nm0217221,actress,[""Lois Lane""]),(nm0005079,actor,[""Barry Allen""]),(nm0005079,actor,[""Flash""])"
tt8050818	The Shower	So-na-gi	2017	48	Animation	6.2	9	nm4589923	\N	"(nm8671435,actress,[""Girl""]),(nm5652747,actor,[""Boy""])"
tt8059506	Shopkins Wild	Shopkins Wild	2018	72	Animation,Comedy,Drama	6.3	92	nm1960235,nm4188389	nm0694070	"(nm3854222,actress,[""Minty Paws""]),(nm3854222,actress,[""Mystabella""]),(nm2876104,actress,[""Bunny Bow""]),(nm2876104,actress,[""Pupkin""]),(nm8034423,actress,[""Melonie Hops""]),(nm8034423,actress,[""Ambear Bow""]),(nm8034423,actress,[""Kissy Boo""]),(nm2718637,actress,[""Lippy Lulu""]),(nm2718637,actress,[""Foxy Lemons""]),(nm1275101,actress,[""Caterina""]),(nm1275101,actress,[""Girl #8""]),(nm3265752,actress,[""Mistabella""]),(nm1143700,actress,[""Duncan""]),(nm1143700,actress,[""Clover""]),(nm3094948,actress,[""Girl #4""]),(nm1460601,actress,[""Pirouetta""]),(nm1460601,actress,[""Pippa Melon""]),(nm1460601,actress,[""Mia Milk""]),(nm4588329,actress,[""Minty Paws""])"
tt8059926	Gajaman	Gajaman	2023	99	Animation,Comedy,Romance	8.0	2437	nm9656588	nm9447651,nm9626563,nm9656589	(nm9447651,actor,\N),(nm9656589,actor,\N),(nm4519154,actor,\N),(nm9656590,actor,\N),(nm1442642,actress,\N),(nm6298200,actor,\N),(nm6347268,actress,\N),(nm9513875,actress,\N)
tt8065768	Vic the Viking and the Magic Sword	Vic the Viking and the Magic Sword	2019	77	Action,Adventure,Animation	5.2	500	nm2660491	nm2660491,nm1665964,nm1075038,nm1149325,nm7838351	"(nm11165209,actor,[""Vic""]),(nm0769442,actor,[""Halvar""]),(nm4013992,actor,[""Loki""]),(nm4013992,actor,[""Leif""]),(nm11165212,actress,[""Ylvi""]),(nm0751089,actor,[""Faxe""]),(nm0751089,actor,[""Odin""]),(nm0072758,actor,[""Tjure""]),(nm1527691,actor,[""Urobe""]),(nm4116830,actor,[""Snorre""]),(nm2622940,actor,[""Gorm""]),(nm10096037,actor,[""Ulme""])"
tt8076344	Penguin Highway	Pengin haiwei	2018	117	Adventure,Animation,Family	7.1	4207	nm5995018	nm8647244,nm2147104,nm10981422,nm5969735	"(nm5926274,actress,[""Aoyama-kun""]),(nm1066974,actress,[""Onê-san""]),(nm1069584,actress,[""Uchida-kun""]),(nm4751364,actress,[""Hamamoto-san""]),(nm2785808,actress,[""Suzuki-kun""]),(nm1145982,actress,[""Aoyama-kun's Mother""]),(nm4909523,actress,[""Aoyama-kun's Older Sister""]),(nm4909523,actress,[""Penguin""]),(nm0632689,actor,[""Aoyama-kun's Father""]),(nm5518120,actress,[""Kobayashi-kun""]),(nm7506260,actor,[""Nagasaki-kun""])"
tt8081176	Bonobono: Kumomo no ki no koto	Bonobono: Kumomo no ki no koto	2002	61	Animation,Drama	5.0	9	nm0474729	nm6485228,nm0474729	"(nm0619200,actor,[""Kuzuri-kun's father""]),(nm0468802,actress,[""Bobo-kun""]),(nm9667223,actress,[""Kuzuri-kun""]),(nm0605480,actor,[""Sunadorineko-san""]),(nm0793585,actress,[""Bobo-kun's mother""]),(nm0837358,actor,[""Bobo-kun's father""]),(nm0846186,actor,[""Araiguma-kun's father""]),(nm3727237,actor,[""Bonobono""]),(nm0945322,actor,[""Araiguma-kun""]),(nm0948901,actress,[""Shimarisu-kun""])"
tt8089116	The Cat in the Hat Knows a Lot About Space!	The Cat in the Hat Knows a Lot About Space!	2017	60	Animation	6.5	47	nm0402589	nm1986243	"(nm0001737,actor,[""The Cat in the Hat""]),(nm2954651,actor,[""Nick""]),(nm2783023,actress,[""Sally""]),(nm0863999,actor,[""Fish""]),(nm0863999,actor,[""Thing 1""]),(nm0863999,actor,[""Thing 2""]),(nm2177317,actress,[""Additional""])"
